time,open,high,low,close,SMA20,SMA50,SMA100,SMA2000,Regression Line,BUY,SELL,Bar Index,EMA 20,EMA 50,EMA 100,EMA 200,Basis,Upper,Lower,24H Volume,ADR,Bollinger Bands Width,EMA,%EX,hashColor,FEAR AND GREED,US Interest Rates,EU Interest Rates,UK Interest Rates,Histogram,MACD,Signal,RSI,RSI-based MA,STOCHASTIC OSCILLATOR,STOCHASTIC OSCILLATOR 2
1401840000,668.9,673.61,621.86,640.6,554.503,498.7296,522.9151,648.8268,475.900077227723,0,0,991,573.128432273839,529.290793814035,536.79399486902,522.874308089698,554.503,700.044571531979,408.961428468021,NaN,38.8228571428576,0.524944216828327,13.5274155331606,8.34518376327333,90.6431403758638,14.1267012056044,0.25,0.25,0.5,10.2585273243392,49.0686330251501,38.810105700811,71.9062702690007,76.1383304947691,77.6192224961964,87.1987423547852
1401926400,640.59,669.63,639.69,661.48,565.2115,501.3638,524.1751,649.7473,481.611655445544,0,0,992,581.542867295378,534.4746842527,539.263024673594,524.253469203233,565.2115,709.136511763066,421.286488236935,NaN,38.2935714285719,0.509278426794448,11.3628028265805,4.86896470683999,89.4798559432366,7.12174454219615,0.25,0.15,0.5,8.87060865483407,49.8983665193535,41.0277578645195,74.5957589742145,76.309586815926,87.0249017038008,85.9851218656291
1402012800,661.46,662.13,647.16,647.16,575.1165,504.3052,524.7944,649.63805,487.679089108911,0,0,993,587.792118029152,538.89371624279,541.399598442434,525.476419758425,575.1165,712.83668752165,437.396312478351,NaN,37.3235714285719,0.478929703883125,12.2913877531302,15.0771425327793,89.8216072208091,4.47917302052786,0.25,0.15,0.5,6.24776497475858,48.8374640829677,42.5896991082091,69.6696802398128,76.3337525577043,78.493983081139,81.0460357603788
1402099200,647.16,657.13,635.88,657.13,585.6275,507.7856,525.5357,650.24365,494.05800990099,0,0,994,594.395725835899,543.530433252877,543.691289562385,526.786405631475,585.6275,714.401670837939,456.853329162061,NaN,37.8657142857147,0.439781843707609,10.1861368317038,3.87038406742459,90.0169257265414,2.2065623981753,0.25,0.15,0.5,4.52427915624444,48.2450480535147,43.7207688972702,71.1005924050225,76.3919825279678,83.2682333354678,82.9290393734692
1402185600,657.13,661.11,651.7,658,596.1105,510.8696,526.6147,650.53865,499.769176237623,0,0,995,600.45327575629,548.019435870411,545.954828382932,528.09201353564,596.1105,711.960394859678,480.260605140323,NaN,34.3057142857149,0.388685973019021,10.0866601777586,9.7882302159232,81.6328386564314,0.608789833822091,0.25,0.15,0.5,2.86378890832637,47.3005050326782,44.4367161243518,71.2281518217297,75.9373828483628,81.0132291040289,80.9251485068786
1402272000,658,659,639.93,648.83,604.102,513.8462,527.4283,650.1828,505.402291089109,0,0,996,605.060582827119,551.972791326474,547.991960494161,529.293386535285,604.102,710.999517015123,497.204482984878,NaN,33.6750000000004,0.35390552262738,7.93965538464553,1.49864100530619,83.4133496614981,-0.690164222873907,0.25,0.15,0.5,0.68257220732032,45.2899313835022,44.6073591761819,67.8297213902822,75.1689384502381,74.1205652435358,79.4673425610108
1402358400,648.83,657.41,642.45,648.55,611.8305,516.8824,528.3002,649.42655,510.85383960396,0,0,997,609.202432081679,555.760132843083,549.983208801208,530.480019505083,611.8305,707.527491901515,516.133508098485,NaN,31.5450000000005,0.312821907052737,7.04255902995318,4.35126996587614,67.6325613620225,-5.06550276963182,0.25,0.15,0.5,-1.14489945136862,43.1762348619711,44.3211343133398,67.7234688596995,74.6857168883263,71.8285853420988,75.6541265632212
1402444800,648.55,652.39,615,620.5,616.356,519.4924,527.7283,648.38155,517.474855445544,0,0,998,610.278390931043,558.298951162962,551.379580904154,531.375740704038,616.356,704.398331954568,528.313668045433,NaN,32.8721428571433,0.285686622518697,6.66493535309177,5.53206432250753,68.4984716404933,-9.50312479635061,0.25,0.15,0.5,-4.42445855338877,38.7905611216038,43.2150196749926,57.9329750290994,73.4185358448793,49.0625760896031,65.003908891746
1402531200,623.81,630.36,550,569.1,618.6225,521.0344,526.6865,647.2268,522.016180198019,0,0,999,606.356639413801,558.722521705591,551.730480292191,531.751106468177,618.6225,699.015886264035,538.229113735966,NaN,37.0371428571434,0.259910967557872,5.88009500871532,3.52557397558597,78.5139386778146,-14.6572310198762,0.25,0.15,0.5,-9.92229624006126,30.812149374916,40.7344456149772,45.0739979894417,71.5004949695725,14.3328830856972,45.0746815057997
1402617600,569.98,611.99,563,592,621.8005,522.8304,525.9066,646.10215,527.45599009901,0,0,1000,604.98934042201,560.027520854391,552.527896524028,532.350597946105,621.8005,692.070498285172,551.530501714829,NaN,36.1907142857149,0.226021041427826,7.3882389313002,11.9126706990548,70.8119385206171,-22.6754662756598,0.25,0.15,0.5,-11.7580348902571,26.0369020021559,37.794936892413,50.3604629580817,69.4822699264803,31.5173345339937,31.637597903098
1402704000,592,593.53,538.38,566.58,621.4345,524.8316,524.8767,644.35075,531.932031683168,0,0,1001,601.331308000867,560.284480820885,552.8061559988,532.691189011318,621.4345,692.76686277454,550.102137225461,NaN,38.8800000000006,0.229573230242414,8.21888457750227,10.7108215161085,64.5678799012842,-20.0113880742913,0.25,0.15,0.5,-14.2590789333286,19.9710882257523,34.2301671590808,45.1640356222996,67.0399640336289,19.4643843180564,21.7715339792491
1402790400,566.58,593,552.11,588.55,621.768,527.4226,524.4343,642.4742,536.599403960396,0,0,1002,600.114040572213,561.3929325534,553.513954889913,533.246998075882,621.768,692.416619689267,551.119380310734,NaN,37.1771428571433,0.227250742042905,10.1248837198862,15.842881147038,61.0680465471266,-19.7614910394265,0.25,0.15,0.5,-13.9891962325067,16.7436718684475,30.7328681009542,49.9690338170369,64.9155128501984,35.1798611598064,28.7205266706188
1402876800,592,610,582.01,586.91,622.4785,530.5608,524.1023,640.34385,540.974831683168,0,0,1003,598.856512898669,562.393601865031,554.175262713875,533.780958294032,622.4785,691.40375321679,553.55324678321,NaN,34.5357142857149,0.22145424530097,8.75853646473667,4.65949469928807,57.4385097518496,-16.1908602150538,0.25,0.15,0.5,-13.4715488623191,13.8934320230553,27.3649808853744,49.6195084700315,62.5497191389269,34.0298716780029,29.5580390519553
1402963200,587,610.2,580,606.48,623.7695,533.8324,523.767099999999,637.71625,546.538956435643,0,0,1004,599.582559289272,564.122480223265,555.211000085878,534.504331843346,623.7695,690.443759043495,557.095240956506,NaN,34.4514285714292,0.213778516081644,8.93556894649918,9.46666639178672,54.7429925775856,-14.3558820462691,0.25,0.15,0.5,-11.4414662934451,13.063148018568,24.5046143120131,53.7746831078131,60.4248814966833,50.3586482289433,39.8561270222509
1403049600,606.48,616,599.9,607,625.501,537.0124,523.543099999999,635.15225,551.931485148515,0,0,1005,600.288982214103,565.803951587059,556.236524836652,535.225681775253,625.501,688.440065420445,562.561934579555,NaN,31.9050000000007,0.201243692401595,8.60688886133734,7.62084860585181,54.7037370639056,-10.5979302704464,0.25,0.15,0.5,-9.75948800525937,12.3052543054389,22.0647423106983,53.8835210253836,59.1375422649964,52.2819047619048,45.5568082229503
1403136000,607.99,609.98,590,593.4,624.121,539.9034,523.1561,633.37925,556.855399999999,0,0,1006,599.632888669903,566.886149564037,556.972435235926,535.804530712812,624.121,688.586117668387,559.655882331613,NaN,31.1935714285722,0.20657890911662,8.39833011558819,7.77265387834074,52.8849746772949,-5.66842293906809,0.25,0.15,0.5,-9.2627283833123,10.4863318315579,19.7490602148702,50.5323971972025,57.4187307094955,44.460606060606,49.0337196838181
1403222400,593.41,598.68,580.51,588.02,622.132,542.4444,522.6868,631.11935,561.647300990099,0,0,1007,598.526899272769,567.714928012506,557.587238498581,536.324087621142,622.132,688.448486215715,555.815513784286,NaN,31.4221428571435,0.213191046966607,7.80134669535099,6.01039643463941,50.567252581249,-4.20966177908112,0.25,0.15,0.5,-8.98918899187714,8.51257397502377,17.5017629669009,49.2281027132633,55.9586180290277,40.4465085961053,45.7296731395387
1403308800,590,594.99,580,591.29,620.147,545.1802,522.1896,628.8008,566.717138613861,0,0,1008,597.8376707706,568.639440639467,558.254619914451,536.871012122425,620.147,687.650099217735,552.643900782265,NaN,30.9750000000006,0.217700316917554,8.97614025096592,12.5005209178107,49.5730278217382,-4.14864907135874,0.25,0.15,0.5,-8.29738813127264,7.13002780281011,15.4274159340827,50.0716379627517,54.4565498545798,43.1108938319889,42.6726694962334
1403395200,591.33,605.05,587.82,600.34,617.103,548.39,521.8888,626.1437,571.961336633663,0,0,1009,598.075987840067,569.882599830076,559.087993777531,537.502544340112,617.103,682.37680672214,551.829193277861,NaN,31.533571428572,0.21154914729677,8.62276812299156,7.56265173906847,48.84739150481,-1.4747376995764,0.25,0.15,0.5,-6.99191690631722,6.68751980118623,13.6794367075034,52.427352561892,53.1136356217342,51.3679323495275,44.9751115925406
1403481600,600.34,601,580.46,588.22,613.007,551.3936,521.3986,623.90645,576.882203960396,0,0,1010,597.137322331489,570.60171356223,559.664865187877,538.00719564021,613.007,674.633470319169,551.380529680831,NaN,31.638571428572,0.201062860029883,6.9022208167577,1.74057889805612,43.7423979718429,2.00179146301727,0.25,0.15,0.5,-6.7053278946295,5.29777683921657,12.0031047338461,49.0870845299348,51.7748758459951,41.8717970259599,45.4502077358254
1403568000,588.22,588.25,572.1,572.62,609.608,554.186,520.7944,622.7195,581.13345940594,0,0,1011,594.8023392523,570.680862049985,559.92140251089,538.351601653741,609.608,672.262259743445,546.953740256555,NaN,31.7235714285719,0.205555897374854,6.41313322708974,4.94587045808587,41.2215284986576,1.1614825676116,0.25,0.15,0.5,-7.27918065621299,2.90412891357983,10.1833095697928,45.1037843698478,50.15918409672,30.0324532935707,41.0907275563527
1403654400,574,579.7,554.45,560.4,604.554,556.8338,520.1753,622.055,584.724467326732,0,0,1012,591.525925990176,570.277690989202,559.930879688892,538.570988701962,604.554,665.950491560993,543.157508439007,NaN,30.856428571429,0.203113341607179,5.97340782297272,4.65423161062168,38.0399653002078,-0.577236884978819,0.25,0.15,0.5,-8.12996491290074,0.0208534286668964,8.15081834156763,42.2140114945488,49.0364009871093,23.9399869536856,31.9480790910721
1403740800,560.4,580.11,557.2,579.99,601.1955,559.6336,519.8552,621.03045,588.918015841583,0,0,1013,590.427266372064,570.65856585237,560.328089992082,538.983118167614,601.1955,660.204269339814,542.186730660187,NaN,26.7528571428576,0.196304760563955,6.73125978545111,9.00481567288628,27.0694837521952,-3.03988660801564,0.25,0.15,0.5,-7.06115522847604,-0.675625694027417,6.38552953444862,47.969195129595,49.2432007828345,53.6073177016233,35.8599193162932
1403827200,580.09,600,574,599.99,598.3385,562.8796,519.7431,619.53085,593.9026990099,0,0,1014,591.338002908058,571.808818171885,561.113474348675,539.590151817688,598.3385,651.4792757847,545.1977242153,NaN,25.1107142857148,0.177627800265902,6.68465926369563,6.54485769842918,28.2956748069701,-1.65709221244705,0.25,0.15,0.5,-4.8029509770027,0.381840813195254,5.18479179019795,53.1043062587705,49.4391895900266,79.3738727132183,52.3070591228424
1403913600,599.99,604.21,589.56,589.56,594.9165,565.6234,519.7827,617.57865,597.971037623762,0,0,1015,591.168669297767,572.504942949458,561.676771886325,540.087364237412,594.9165,640.530261202068,549.302738797932,NaN,22.2178571428576,0.15334508692251,5.66851821807387,2.62009508120861,32.0039921174362,1.69325839035516,0.25,0.15,0.5,-3.84866066483078,0.373965959159477,4.22262662399026,50.3154285276935,49.8071462261261,58.6163718891844,63.865854101342
1404000000,591.46,601.79,589.56,599.89,592.4695,568.5134,520.0816,616.1829,602.132087128713,0,0,1016,591.999272221789,573.578866755362,562.433469472734,540.682415339528,592.4695,630.94388133355,553.995118666451,NaN,20.1707142857149,0.129878015099678,7.2728934160956,12.0860190101608,40.8253298240731,1.78680026067122,0.25,0.15,0.5,-2.42803724684231,1.18758006543737,3.61561731227968,52.9508622570282,50.0201339718398,73.8261575954508,70.6054673992845
1404086400,599.86,647.09,595.51,641.11,592.0975,572.5356,520.8396,615.03235,607.805893069306,0,0,1017,596.676484391142,576.227146490446,563.991420572284,541.681694788885,592.0975,628.482931631344,555.712068368656,NaN,21.8557142857147,0.122903513800832,5.73131633741999,1.10658510139315,43.0869923957806,2.8068973607038,0.25,0.15,0.5,1.18726492381322,5.09969846704621,3.91243354323299,61.6845364216709,50.8819216826712,93.5449050086356,75.3291448310903
1404172800,640,658.88,638,638.25,592.985,576.4506,521.5993,613.79785,613.261368316831,0,0,1018,600.635866830081,578.659415255526,565.461887491644,542.642573447703,592.985,632.80232361673,553.16767638327,NaN,21.1900000000005,0.134294539041393,5.31638432189731,4.07158827532925,45.4835432333133,7.68679700228087,0.25,0.15,0.5,3.17284046685507,7.87848412680182,4.70564365994675,60.8406540402614,51.3866338921318,80.2451402853586,82.5387342964816
1404259200,638.25,658.75,638,650.5,597.055,580.6782,522.2545,612.7754,619.608435643564,0,0,1019,605.384831893883,581.476693088643,567.145810511612,543.715781672104,597.055,642.515488998687,551.594511001313,NaN,21.5221428571433,0.152282416188414,5.20273878460393,4.86180217272378,47.5947094121916,7.41218507657217,0.25,0.15,0.5,4.98990113684713,10.9430200810057,5.95311894415854,63.1651019875435,52.0496039608575,91.9754859714641,88.5885104218194
1404345600,649.74,652.79,638.79,645.99,599.7545,584.678,522.8767,611.69535,625.71465940594,0,0,1020,609.251990761132,584.00662669301,568.70708159059,544.733435585814,599.7545,649.867603066953,549.641396933048,NaN,21.0950000000004,0.167112053571761,5.43436497452902,6.12924354430432,50.6738883016348,7.4736129032258,0.25,0.15,0.5,5.52512958658789,12.8595309273934,7.33440134080551,61.7127090005612,52.8481976610974,87.656803600498,86.6258099524402
1404432000,648.48,650.48,616.3,629,602.8755,588.338,523.3531,611.4003,631.066213861386,0,0,1021,611.132753545786,585.771072705049,569.901000767014,545.571908863567,602.8755,652.102635799262,553.648364200738,NaN,22.238571428572,0.163307800032551,4.84850104189274,3.0909092439839,51.767375334518,6.49526490713587,0.25,0.15,0.5,4.41983554174218,12.8591957679832,8.43936022624105,56.447083483569,53.3638391446907,71.3875323182993,83.6732739634205
1404518400,628.81,632.97,623.23,630,604.948,591.9918,524.9131,611.1753,634.281673267327,0,0,1022,612.929634160473,587.505540442105,571.091079959746,546.411989372387,604.948,655.070186544479,554.825813455521,NaN,21.8635714285721,0.165707421280768,5.31532015971087,6.71577751316525,52.6152178546717,2.38269859889214,0.25,0.15,0.5,3.48224119257387,12.7921617169584,9.30992052438452,56.6813668241856,53.8359626347931,72.3451115579814,77.1298158255929
1404604800,630.9,639,622.86,630.57,607.131,595.622,526.2071,611.7294,637.970320792079,0,0,1023,614.609669002333,589.194342777709,572.268880356583,547.249382512961,607.131,657.721464674673,556.540535325328,NaN,21.7857142857149,0.166654197116182,4.71054728010371,2.89622864128223,52.9274398510802,1.08725317693059,0.25,0.15,0.5,2.66352968135327,12.6393326260761,9.97580294472284,56.8239363645085,54.15000433498,72.8909317246003,72.207858533627
1404691200,633.87,636,612.9,622.09,607.9115,599.1256,527.508,611.4198,641.064534653465,0,0,1024,615.322081478301,590.484368551132,573.255437181205,547.994065274026,607.9115,658.917656206863,556.905343793138,NaN,21.9685714285722,0.167807834551123,4.27382607734793,2.96366246908059,53.4040251718801,1.67838449006191,0.25,0.15,0.5,1.37862925961949,11.6990895192472,10.3204602596277,53.9776931736258,54.499333523815,64.7706597720962,70.0022343515593
1404777600,622.09,626.22,616.89,623.98,608.7605,602.6384,529.1478,611.49585,643.515944554455,0,0,1025,616.146645147034,591.797922725598,574.259883969696,548.750144226523,608.7605,660.240767472102,557.280232527898,NaN,21.4814285714292,0.169131431727591,3.86160097792012,2.6249256796367,52.3974938065761,-0.648739654610627,0.25,0.15,0.5,0.52753426249917,10.9798780877517,10.4523438252525,54.5244189891744,55.1722359966241,66.5804845350953,68.0806920105972
1404864000,623.98,626.88,619.17,620.01,610.091,605.2586,530.7996,611.6113,645.610099009901,0,0,1026,616.51458370446,592.904278697143,575.165826861385,549.459197517801,610.091,661.289225320801,558.8927746792,NaN,20.2285714285721,0.167837995711461,3.76956909743199,3.49347345596761,58.5895383390491,-1.37920560443141,0.25,0.15,0.5,-0.382217959829214,9.97457137546598,10.3567893352952,53.0975341086723,55.9496304690615,61.7722265932336,64.3744569668083
1404950400,621.96,623.93,607.9,612.44,611.312,607.6278,532.1342,611.60295,647.790823762376,0,0,1027,616.126528113559,593.670385414902,575.903929299774,550.085872169365,611.312,661.501368037455,561.122631962546,NaN,19.7371428571436,0.164202135856828,4.03577453593226,4.83439085143305,57.3734649966558,-2.19918540241121,0.25,0.15,0.5,-1.5099171174484,8.4693929384847,9.9793100559331,50.3896546507721,56.1225204348598,45.287464655985,57.8800585947713
1405036800,616.87,635,613.46,635,613.4975,609.728,534.0942,611.50415,649.981663366337,0,0,1028,617.924001626553,595.291154614318,577.07414852156,550.930788864197,613.4975,663.81563982054,563.17936017946,NaN,19.4185714285721,0.164036984080751,5.20836983263884,8.72615572275858,56.8148482329302,-4.22348321928967,0.25,0.15,0.5,-0.78883772113543,8.99326290451381,9.78210062564924,57.3675322416444,56.4270365764937,65.5510675129833,57.5369195874006
1405123200,634.99,642.57,628.7,638.07,615.384,612.014,535.9646,611.4295,652.417643564356,0,0,1029,619.84266813831,596.968756394148,578.281987164698,551.797845691419,615.384,666.411612681755,564.356387318245,NaN,19.3628571428579,0.165839907055611,6.18876250861575,9.12994053654649,56.769625771721,-2.60833496252851,0.25,0.15,0.5,-0.188788264566558,9.54611529494105,9.7349035595076,58.2285548604326,56.9922598859751,69.9798038084248,60.272778659131
1405209600,637.9,638.73,626.09,630.88,617.517,614.0628,537.7514,611.17895,654.482582178218,0,0,1030,620.893842601328,598.298609084574,579.323531973317,552.584732798968,617.517,667.37747657212,567.656523427881,NaN,19.3921428571435,0.161486976300635,5.73034693371947,4.3551002090306,47.3417000865411,-0.195466275659829,0.25,0.15,0.5,-0.350392557664113,9.29691286242746,9.64730542009158,55.406224523588,57.167642905015,55.8150544421651,63.7819752545244
1405296000,630.88,632,616.84,621.17,619.9445,615.0082,539.3151,610.54565,656.310742574258,0,0,1031,620.920143305964,599.195526375375,580.152174904539,553.267173268629,619.9445,665.353935792561,574.53506420744,NaN,16.7907142857149,0.146495164623803,5.50811284511513,4.84141057930212,43.4609221023391,-0.197307917888563,0.25,0.15,0.5,-1.14093699858931,8.22113417185494,9.36207117044425,51.7576642578623,56.4585806076001,26.0298156139662,50.6082246215187
1405382400,621.15,624,616.09,619.55,622.902,615.7616,540.9479,610.0235,657.811572277228,0,0,1032,620.7896534673,599.993741027321,580.932329856924,553.926703882872,622.902,659.205598499304,586.598401500697,NaN,15.8642857142864,0.116562793181924,4.99250292218207,3.4456731533829,41.4330972244481,-1.42837406321277,0.25,0.15,0.5,-1.76536196717883,7.15536871147071,8.92073067864954,51.1524490036984,55.7665659621314,22.9105211406096,34.9184637322469
1405468800,622.9,625,610.01,616.86,624.7455,616.6448,542.6454,609.5328,658.926201980198,0,0,1033,620.415400756129,600.655162947818,581.643768869658,554.552905834286,624.7455,655.459837026852,594.031162973149,NaN,15.4528571428577,0.0983259167992453,5.1205578038327,5.5047224487846,38.359248380312,-2.4166477680026,0.25,0.15,0.5,-2.31719436337626,6.02423772442921,8.34143208780548,50.1047511483006,54.8336837593283,19.9599019826243,22.9667462457333
1405555200,617.39,629,610,622.2,625.856,617.4756,544.3317,609.0038,660.279617821782,0,0,1034,620.585362588879,601.500058518492,582.446862555408,555.226011248871,625.856,654.442126285299,597.269873714701,NaN,15.8100000000009,0.0913504904811944,4.9761906380327,4.54308914063268,36.3210801102301,-3.61773802541544,0.25,0.15,0.5,-2.27686198035141,5.49535461236621,7.77221659271762,52.1978545026103,54.1540512951889,33.5838421794271,25.484755100887
1405641600,626.3,632.96,618.46,632.6,628.008,618.6802,546.2408,608.4843,661.70507920792,0,0,1035,621.72961377089,602.719664066786,583.439993989954,555.995901684205,628.008,651.337350269543,604.678649730458,NaN,14.4042857142865,0.0742963474017611,5.27831874223178,6.18470305482901,36.048361975725,-1.9696376669925,0.25,0.15,0.5,-1.53937966808005,5.84799200761756,7.38737167569761,56.0635955577101,54.1266593004847,71.2431496971445,41.5956312863986
1405728000,632.59,632.6,625,628.63,629.445,618.8328,548.8959,607.96745,661.289287128712,0,0,1036,622.386793411758,603.735755672011,584.334845594113,556.718629030631,629.445,648.885979913547,610.004020086454,NaN,14.2514285714292,0.0617718145780702,4.39157597469027,1.73134767206576,34.3437957471774,0.327214076246342,0.25,0.15,0.5,-1.3171485990483,5.74093592688723,7.05808452593554,54.2597272543671,53.9536850454977,59.7923276608018,54.8731065124578
1405814400,630,630,620,627,628.7395,618.8168,550.9359,607.33135,661.849134653465,0,0,1037,622.826146420162,604.64807897899,585.179700136804,557.417946154704,628.7395,647.446235123984,610.032764876017,NaN,13.8128571428578,0.0595055189756121,4.37790181614387,4.33687934050465,34.112549558647,0.391721733463675,0.25,0.15,0.5,-1.27718136563961,5.46160781888602,6.73878918452563,53.498615888508,53.7161621543548,55.0908566483991,62.0421113354484
1405900800,626.98,628,615,622.73,627.9635,618.6516,552.929,606.51595,662.127930693069,0,0,1038,622.816989618242,605.357173920991,585.923270431125,558.067817337245,627.9635,646.311963995641,609.615036004359,NaN,13.0914285714292,0.0584379951880676,3.62520980476545,1.36713377063021,37.6864865688445,-0.611643532095143,0.25,0.15,0.5,-1.51911639957913,4.83989368505172,6.35901008463085,51.4621213957854,53.5364784559376,42.7747331987309,52.5526391693106
1405987200,622.63,624.99,618.26,618.32,626.3545,617.7936,554.9492,605.56055,661.972144554456,0,0,1039,622.388704892695,605.865520041736,586.564789828528,558.667341542844,626.3545,641.953578786884,610.755421213116,NaN,12.9057142857149,0.0498091058238876,3.51486294473481,3.18382236464288,39.2080998031842,-1.99662430759205,0.25,0.15,0.5,-1.93053177845456,3.94584536156265,5.87637714001721,49.3717908255718,53.1684335871089,30.0548024228441,42.640130756658
1406073600,619.99,623,615.51,621,625.105,616.8108,556.5742,604.5216,662.645954455446,0,0,1040,622.256447283867,606.459029059707,587.246675178459,559.287567000129,625.105,637.977832633071,612.232167366929,NaN,12.8900000000008,0.0411861451534413,4.89086945404495,9.01888898197539,37.4381536080081,-2.64837210817856,0.25,0.15,0.5,-1.96973977126681,3.41420242593369,5.38394219720051,50.682802515644,52.9959527590354,37.7848283818863,36.8714546678204
1406160000,620.95,621.99,591.12,601.66,623.738,616.032,557.3808,603.01275,663.711118811881,0,0,1041,620.294880875879,606.27083184168,587.532087551162,559.709183248884,623.738,640.020950101239,607.455049898762,NaN,13.9500000000007,0.0522108645015644,4.91885457999019,5.00280995782588,36.5179354408644,-1.53213880742913,0.25,0.15,0.5,-3.17437555946741,1.41597274786625,4.59034830733366,42.1919718415032,52.4104039869448,20.4859086491739,29.4418464846347
