time,open,high,low,close,EMA20,EMA50,EMA100,EMA200,SMA20,SMA50,SMA100,SMA2000
1294324200,1275.47,1278.17,1270.43,1273.85,1253.09560386038,1224.48904120969,1191.81010591666,1156.04945844617,1253.93,1222.6442,1174.6834,1148.3644
1294410600,1274.41,1276.83,1261.7,1271.5,1254.84840349272,1226.33260822108,1193.38812362128,1157.19822005367,1255.855,1224.4252,1176.473,1148.89325
1294669800,1270.84,1271.52,1262.18,1269.75,1256.26760316008,1228.03525103594,1194.90023998522,1158.31813826209,1257.3225,1226.1446,1178.2289,1149.40905
1294756200,1272.58,1277.25,1269.62,1274.48,1258.00211714484,1229.85661374041,1196.47607681719,1159.47397768237,1259.0235,1227.969,1180.2174,1149.91485
1294842600,1275.65,1286.87,1275.65,1285.96,1260.66477265485,1232.0567465349,1198.2480356921,1160.73254506862,1261.242,1230.0006,1182.3601,1150.4783
1294929000,1285.78,1286.7,1280.47,1283.76,1262.8643181163,1234.08432510216,1199.94134191602,1161.95669884903,1263.6685,1231.8044,1184.5241,1151.04995
1295015400,1282.9,1293.24,1281.24,1293.24,1265.75724020046,1236.40415549031,1201.7888400959,1163.26300035302,1266.187,1233.71,1186.9378,1151.62565
1295361000,1293.22,1296.06,1290.16,1295.02,1268.54416970518,1238.70281605932,1203.63500167816,1164.57401527488,1268.7425,1235.1892,1189.3347,1152.16355
1295447400,1294.52,1294.6,1278.92,1281.92,1269.81805830468,1240.39760758641,1205.18519966473,1165.74163701344,1270.4845,1236.3106,1191.6817,1152.626
1295533800,1280.85,1283.35,1271.26,1280.26,1270.81252894233,1241.96083866145,1206.67182937434,1166.88112321231,1271.7675,1237.4508,1193.8384,1153.1151
1295620200,1283.63,1291.21,1282.07,1283.35,1272.00657380497,1243.58394302767,1208.19020899069,1168.0400175087,1272.993,1238.8498,1196.1827,1153.5997
1295879400,1283.29,1291.93,1282.47,1290.84,1273.80023344259,1245.43712173246,1209.82683851563,1169.26190788175,1274.6965,1240.2924,1198.5978,1154.08205
1295965800,1288.17,1291.26,1281.07,1291.18,1275.4554493052,1247.2309600959,1211.43779220839,1170.47502322621,1276.3785,1241.8452,1200.7067,1154.55555
1296052200,1291.97,1299.74,1291.97,1296.63,1277.4720731809,1249.16817734704,1213.1247666201,1171.73029662695,1278.2845,1243.7936,1202.772,1155.0522
1296138600,1297.51,1301.29,1294.41,1299.54,1279.573780497,1251.14354294127,1214.8359593603,1173.00203496897,1280.2725,1245.8294,1204.7223,1155.49665
1296225000,1299.63,1302.67,1275.1,1276.34,1279.26580140205,1252.13163929652,1216.05386115514,1174.03027342699,1281.1955,1247.7894,1206.5673,1155.82
1296484200,1276.5,1287.17,1276.5,1286.12,1279.9185822209,1253.46451618685,1217.4413094491,1175.1455940894,1282.6195,1249.94,1208.4398,1156.28995
1296570600,1289.14,1308.86,1289.14,1307.59,1282.55395534272,1255.58708417952,1219.22643203427,1176.46344887458,1284.4045,1252.158,1210.4739,1156.8403
1296657000,1305.91,1307.61,1302.62,1304.03,1284.59929292913,1257.48680636856,1220.90571060785,1177.73276779125,1286.096,1254.244,1212.4187,1157.3246
1296743400,1302.77,1308.6,1294.83,1307.1,1286.74221741207,1259.43242180509,1222.61252821957,1179.02000393264,1287.623,1256.4292,1214.2707,1157.83045
1296829800,1307.01,1311,1301.67,1310.87,1289.04010146806,1261.4495817343,1224.3602009281,1180.33194419201,1289.474,1259.032,1216.1684,1158.34145
1297089000,1311.85,1322.85,1311.85,1319.05,1291.89818704253,1263.70842166629,1226.23524645427,1181.71222335428,1291.8515,1261.446,1218.1082,1158.8503
1297175400,1318.76,1324.87,1316.03,1324.57,1295.00978827658,1266.09515022839,1228.18246929676,1183.13369376867,1294.5925,1264.1494,1220.1073,1159.4129
1297261800,1322.48,1324.54,1314.89,1320.88,1297.47361796452,1268.24357570963,1230.01806396415,1184.50430378092,1296.9125,1266.8118,1222.0602,1160.09875
1297348200,1318.13,1322.78,1311.74,1321.87,1299.79708292028,1270.34657274063,1231.83691418268,1185.87112662887,1298.708,1269.6382,1223.8518,1160.7513
1297434600,1318.66,1330.79,1316.08,1329.15,1302.59259883264,1272.6525894959,1233.76390598105,1187.29678706042,1300.9775,1272.0998,1225.7455,1161.36315
1297693800,1328.73,1332.96,1326.9,1332.32,1305.42377989619,1274.99248794704,1235.7155118032,1188.7398041046,1302.9315,1274.3156,1227.7259,1162.09135
1297780200,1330.43,1330.43,1324.61,1328.01,1307.57484847751,1277.07160606676,1237.54312543086,1190.12557719808,1304.581,1276.3816,1229.7577,1162.7201
1297866600,1329.51,1337.61,1329.51,1336.32,1310.31248195584,1279.39507249552,1239.4991031451,1191.58024807174,1307.301,1278.6456,1231.6342,1163.5337
1297953000,1334.37,1341.5,1331,1340.43,1313.18081700767,1281.78859906432,1241.49773476599,1193.06134013072,1310.3095,1280.9792,1233.6169,1164.4065
1298039400,1340.38,1344.07,1338.12,1343.01,1316.02169157836,1284.1894383167,1243.50787863201,1194.55336659708,1313.2925,1283.2738,1235.57,1165.4808
1298385000,1338.91,1338.91,1312.33,1315.44,1315.96629238043,1285.41495053957,1244.93227707494,1195.75621867074,1314.5225,1284.9226,1237.2771,1166.5036
1298471400,1315.44,1317.91,1299.55,1307.4,1315.15045501086,1286.27710934194,1246.16926168732,1196.86710206706,1315.3335,1286.2626,1238.9391,1167.24195
1298557800,1307.47,1310.91,1294.26,1306.1,1314.28850691459,1287.05447760304,1247.35600898064,1197.95399657385,1315.807,1287.5754,1240.5377,1167.9935
1298644200,1307.34,1320.61,1307.34,1319.88,1314.82103006558,1288.34175299116,1248.79212761469,1199.16719063779,1316.824,1289.1412,1242.3662,1168.73455
1298903400,1321.61,1329.38,1320.55,1327.22,1316.00188434505,1289.86639012876,1250.34515479063,1200.44134794488,1319.368,1290.981,1244.0309,1169.5835
1298989800,1328.64,1332.09,1306.14,1306.33,1315.08075250266,1290.51202188842,1251.45376558686,1201.49496637329,1320.3785,1292.2502,1245.4945,1170.43675
1299076200,1305.47,1314.19,1302.58,1308.44,1314.44829988336,1291.21507985358,1252.58220587227,1202.55909606112,1320.421,1293.5408,1246.9983,1171.29425
1299162600,1312.37,1332.28,1312.37,1330.97,1316.02179513257,1292.77409632991,1254.13443941935,1203.83681649832,1321.768,1295.2186,1248.6565,1172.3451
1299249000,1330.73,1331.08,1312.59,1321.15,1316.51019559613,1293.88687686599,1255.46148022293,1205.00411185655,1322.4705,1296.5496,1250.2148,1173.3756
1299508200,1322.72,1327.68,1303.99,1310.13,1315.90255792031,1294.52386208693,1256.54402516901,1206.05014059429,1322.4335,1297.5754,1251.6184,1174.5683
1299594600,1311.05,1325.74,1306.86,1321.82,1316.46612383266,1295.59429886784,1257.83661873002,1207.20207949385,1322.572,1298.8764,1253.0556,1175.73895
1299681000,1319.92,1323.21,1312.27,1320.02,1316.80458822955,1296.55216950047,1259.06797281457,1208.32464586705,1322.3445,1300.126,1254.5177,1176.9708
1299767400,1315.72,1315.72,1294.21,1295.11,1314.73843696959,1296.49561383379,1259.7816763232,1209.18818172907,1321.056,1300.858,1255.7069,1178.0762
1299853800,1293.43,1308.35,1291.99,1304.28,1313.74239535344,1296.80088387952,1260.66283124749,1210.13436897554,1320.1765,1301.748,1256.9026,1179.25785
1300109400,1301.19,1301.19,1286.37,1296.39,1312.08978627216,1296.78477078621,1261.37029993566,1210.99263396086,1318.5385,1302.5182,1258.2075,1180.2245
1300195800,1288.46,1288.46,1261.12,1281.87,1309.2117113891,1296.1998778142,1261.7762345904,1211.69788138414,1316.016,1303.0028,1259.2445,1181.1868
1300282200,1279.46,1280.91,1249.05,1256.88,1304.22773887585,1294.65792182148,1261.67927944999,1212.1474547037,1312.4595,1302.7026,1260.0107,1182.11765
1300368600,1261.61,1278.88,1261.61,1273.72,1301.32223993529,1293.83682684809,1261.91770955989,1212.76011684595,1309.3295,1302.773,1260.9171,1182.99435
1300455000,1276.71,1288.88,1276.18,1279.2,1299.21535994146,1293.26283363836,1262.25993313297,1213.42121021067,1306.268,1302.8258,1261.8529,1183.8762
1300714200,1281.65,1300.58,1281.65,1298.38,1299.13580185179,1293.46350682902,1262.97518198182,1214.2665713031,1304.0365,1303.3164,1262.9803,1185.0437
1300800600,1298.29,1298.47,1293.77,1293.77,1298.624773104,1293.47552616905,1263.58498035842,1215.0576501956,1302.953,1303.7618,1264.0935,1186.2602
1300887000,1292.19,1300.51,1284.05,1297.54,1298.52146137981,1293.63491729968,1264.25735698498,1215.87837009415,1302.46,1304.3176,1265.2311,1187.4379
1300973400,1300.61,1311.34,1297.74,1309.66,1299.58227458174,1294.26335191538,1265.1564192229,1216.81152064048,1302.638,1305.0212,1266.4951,1188.70775
1301059800,1311.8,1319.18,1310.15,1313.8,1300.93634366919,1295.02949497752,1266.11965844621,1217.7765801366,1302.334,1305.578,1267.7893,1189.84255
1301319000,1315.45,1319.74,1310.19,1310.19,1301.81764427212,1295.62402458625,1266.99233847698,1218.69611665265,1301.4825,1306.1066,1268.9555,1190.9355
1301405400,1309.37,1319.45,1305.26,1319.44,1303.49596386525,1296.55798440639,1268.03090603189,1219.69854335262,1302.138,1306.6306,1270.1703,1192.08455
1301491800,1321.89,1331.74,1321.89,1328.26,1305.85444349714,1297.80120070418,1269.22356135799,1220.7787568516,1303.129,1307.2954,1271.2423,1193.1497
1301578200,1327.44,1329.77,1325.03,1325.83,1307.75687744979,1298.90036930402,1270.34448093506,1221.82404285308,1302.872,1308.1736,1272.2421,1194.2058
1301664600,1329.48,1337.85,1328.89,1332.41,1310.10479388314,1300.21447246857,1271.57350111457,1222.92440063563,1303.435,1309.2166,1273.3337,1195.28765
1301923800,1333.56,1336.74,1329.1,1332.87,1312.27290875141,1301.49508139137,1272.7872931717,1224.01838669896,1304.572,1310.207,1274.5284,1196.36445
1302010200,1332.03,1338.21,1330.03,1332.63,1314.21167934652,1302.71605859171,1273.97229726731,1225.09909926912,1305.1125,1311.0428,1275.6676,1197.4616
1302096600,1335.94,1339.38,1331.09,1335.54,1316.24294798018,1304.00327198027,1275.19145969766,1226.19801370425,1305.8885,1311.93,1276.8876,1198.66275
1302183000,1334.82,1338.8,1326.56,1333.51,1317.88742912493,1305.16039856928,1276.34628227791,1227.26579466242,1307.8085,1312.6676,1278.2306,1199.8701
1302269400,1336.16,1339.46,1322.94,1328.17,1318.86672158922,1306.06273588028,1277.37249451003,1228.26981660608,1309.003,1313.2402,1279.5348,1201.1425
1302528600,1329.01,1333.77,1321.06,1324.46,1319.3994147712,1306.78419721831,1278.30492036131,1229.22693285875,1310.4065,1314.2026,1280.996,1202.381
1302615000,1321.96,1321.96,1309.51,1314.16,1318.90042288823,1307.07344438622,1279.01492193832,1230.07203800444,1312.021,1314.7634,1282.3517,1203.57895
1302701400,1314.03,1321.35,1309.19,1314.41,1318.47276356554,1307.36115244951,1279.7158145732,1230.91122170589,1314.8975,1314.8998,1283.5289,1204.9448
1302787800,1311.13,1316.79,1302.42,1314.52,1318.09630989263,1307.64189156913,1280.40500636383,1231.74314984812,1316.9375,1315.1096,1284.6768,1206.36385
1302874200,1314.54,1322.88,1313.68,1319.68,1318.2471375219,1308.1139742527,1281.18272901009,1232.61814338197,1318.9615,1315.3612,1285.8952,1207.8254
1303133400,1313.35,1313.35,1294.7,1305.14,1316.99883871029,1307.99734781142,1281.65713041583,1233.33975389558,1319.2995,1315.2466,1287.1393,1209.2382
1303219800,1305.99,1312.7,1303.97,1312.62,1316.58180645217,1308.1786282894,1282.27025654621,1234.12861206577,1320.242,1315.118,1288.282,1210.661
1303306200,1319.12,1332.66,1319.12,1330.36,1317.89401536149,1309.04848600354,1283.22252869381,1235.08613831387,1321.883,1315.2338,1289.6916,1212.01145
1303392600,1333.23,1337.49,1332.83,1337.38,1319.7498234223,1310.15952576811,1284.29495386819,1236.10398768388,1323.269,1315.5638,1291.1878,1213.3471
1303738200,1337.14,1337.55,1331.47,1335.25,1321.22603071541,1311.14346593406,1285.30396468268,1237.09051516962,1324.3415,1315.8314,1292.7348,1214.63355
1303824600,1336.75,1349.55,1336.75,1347.24,1323.70355159966,1312.55901628959,1286.53042082758,1238.18652994405,1326.194,1316.1932,1294.1465,1215.976
1303911000,1348.43,1357.49,1344.25,1355.66,1326.74702287588,1314.2492509449,1287.89932338545,1239.35542019336,1328.005,1316.66,1295.4878,1217.2776
1303997400,1353.86,1361.71,1353.6,1360.48,1329.95968736389,1316.06222149608,1289.33656450653,1240.56063989293,1329.616,1317.3094,1296.8455,1218.60415
1304083800,1360.14,1363.61,1360.14,1363.61,1333.16447904352,1317.92684026094,1290.80732560541,1241.78501163529,1331.505,1317.8552,1298.2504,1219.9398
1304343000,1365.21,1370.58,1358.59,1361.22,1335.83643342033,1319.6246112311,1292.20163598946,1242.97341947971,1332.9455,1318.271,1299.6251,1221.4215
1304429400,1359.76,1360.84,1349.52,1356.62,1337.81582071363,1321.07541079066,1293.47724715799,1244.10423122618,1334.133,1318.5432,1300.9085,1222.84835
1304515800,1355.9,1355.9,1341.5,1347.32,1338.72098064567,1322.1046103675,1294.54344028357,1245.13125380105,1334.8675,1319.1808,1302.0517,1224.16755
1304602200,1344.16,1348,1329.17,1335.1,1338.37612534608,1322.61423349034,1295.34654047598,1246.02646520601,1334.8455,1319.7348,1302.9987,1225.4951
1304688600,1340.24,1354.36,1335.58,1340.2,1338.54982769407,1323.30387139268,1296.23472779329,1246.96351530347,1335.18,1320.4168,1303.9961,1226.72775
1304947800,1340.2,1349.44,1338.64,1346.29,1339.2869869613,1324.20528820081,1297.22592130233,1247.95183853428,1336.086,1320.945,1305.0431,1227.9459
1305034200,1348.34,1359.44,1348.34,1357.16,1340.98917867927,1325.49762984,1298.41273474189,1249.03848690707,1337.721,1321.5438,1306.2624,1229.15665
1305120600,1354.51,1354.51,1336.36,1342.08,1341.09306642411,1326.14791886588,1299.27743306383,1249.964273107,1339.117,1322.2588,1307.2545,1230.29785
1305207000,1339.39,1351.05,1332.03,1348.65,1341.81277438371,1327.03035342016,1300.25510765663,1250.94622063827,1340.829,1323.063,1308.3019,1231.51045
1305293400,1348.69,1350.47,1333.36,1337.77,1341.42774825193,1327.45151603113,1300.99797681194,1251.81013884088,1341.9915,1323.199,1309.2088,1232.69165
1305552600,1334.77,1343.33,1327.32,1329.47,1340.28891508508,1327.53067226521,1301.56177925131,1252.58287377778,1342.481,1323.3654,1309.9575,1233.831
1305639000,1326.1,1330.42,1318.51,1328.98,1339.21187555317,1327.58750864696,1302.10471431564,1253.34304418796,1343.673,1323.7424,1310.6589,1234.8466
1305725400,1328.54,1341.82,1326.59,1340.68,1339.35169692906,1328.10093968042,1302.86858135889,1254.2120686239,1345.076,1324.1196,1311.498,1235.9477
1305811800,1342.4,1345.21,1336.36,1343.6,1339.75629722153,1328.70874596746,1303.67514410426,1255.10150077689,1345.738,1324.5912,1312.3586,1237.0295
1305898200,1342,1342,1330.67,1333.27,1339.138554629,1328.88761867462,1304.26118085467,1255.87929678906,1345.5325,1325.3544,1313.1062,1238.0668
1306157400,1333.07,1333.07,1312.88,1317.37,1337.06535895005,1328.43594735404,1304.52076143181,1256.49114458221,1344.6385,1325.6162,1313.6821,1239.04545
1306243800,1317.7,1323.72,1313.87,1316.28,1335.08580095481,1327.95924353624,1304.75361764108,1257.08605856646,1343.0905,1326.014,1314.2661,1239.9879
1306330200,1316.36,1325.86,1311.8,1320.47,1333.69381991149,1327.66554771129,1305.06483313333,1257.71674455088,1341.331,1326.786,1314.8944,1240.98495
1306416600,1320.64,1328.51,1314.41,1325.69,1332.93155134849,1327.58807525202,1305.47325227921,1258.39309535137,1339.5915,1328.1622,1315.4324,1242.16605
1306503000,1325.69,1334.62,1325.69,1331.1,1332.75711788673,1327.72579779116,1305.98071263012,1259.11654713891,1337.966,1329.3098,1316.0414,1243.4035
1306848600,1331.1,1345.2,1331.1,1345.2,1333.94215427847,1328.41106062288,1306.75733218199,1259.97309890868,1337.165,1330.6298,1316.7278,1244.73325
1306935000,1345.2,1345.2,1313.71,1314.55,1332.09528244243,1327.86748961806,1306.91164243582,1260.51615265088,1335.0615,1330.9532,1317.1348,1245.9091
1307021400,1314.55,1318.03,1305.61,1312.94,1330.27096982886,1327.28209786833,1307.03101585293,1261.03778297276,1333.3425,1331.3366,1317.5492,1247.0111
1307107800,1312.94,1312.94,1297.9,1300.16,1327.40325841659,1326.21848618722,1306.89495613307,1261.42705876408,1331.5955,1331.389,1317.8533,1248.0411
1307367000,1300.26,1300.26,1284.72,1286.17,1323.47628142453,1324.64795731713,1306.48456096212,1261.67325718433,1328.894,1330.9192,1317.9702,1249.0938
1307453400,1286.31,1296.22,1284.74,1284.94,1319.8061593841,1323.09078252038,1306.05793599257,1261.9047670631,1325.8265,1330.342,1317.96,1250.16005
1307539800,1284.63,1287.04,1277.42,1279.56,1315.97319182371,1321.38369300978,1305.53322438876,1262.08044102267,1321.9465,1329.7294,1317.918,1251.22105
1307626200,1279.63,1294.54,1279.63,1289,1313.40431641193,1320.1137442643,1305.2058338068,1262.3482973309,1319.2925,1329.1206,1317.8756,1252.4067
1307712600,1288.6,1288.6,1268.28,1270.98,1309.36390532508,1318.18693076374,1304.5280945235,1262.43418491965,1315.409,1327.975,1317.6352,1253.48495
1307971800,1271.31,1277.04,1265.64,1271.83,1305.78924767507,1316.36901191026,1303.88060750323,1262.52767561696,1312.112,1326.895,1317.5343,1254.608
1308058200,1272.22,1292.5,1272.22,1287.87,1304.0826526584,1315.25140360005,1303.56356577049,1262.77983804864,1310.032,1326.0042,1317.6104,1255.7244
1308144600,1287.87,1287.87,1261.9,1265.42,1300.40049526236,1313.29723090985,1302.80824763642,1262.80610831681,1306.854,1324.6552,1317.4311,1256.8069
1308231000,1265.53,1274.11,1258.07,1267.64,1297.28044809452,1311.50675126633,1302.11184669313,1262.85420674152,1303.202,1323.3554,1317.1991,1257.89845
1308317400,1268.58,1279.82,1267.4,1271.5,1294.82516732361,1309.93785905981,1301.50567151109,1262.94023453513,1299.597,1322.0746,1317.0023,1258.8545
1308576600,1271.5,1280.42,1267.56,1278.36,1293.25705614993,1308.6995116457,1301.04734138215,1263.09366503727,1296.8515,1320.9716,1316.8196,1259.7958
1308663000,1278.4,1297.62,1278.4,1295.52,1293.47257461184,1308.18266805175,1300.93788907756,1263.4163151364,1295.759,1320.3186,1316.7794,1260.75085
1308749400,1295.48,1298.61,1286.79,1287.14,1292.86947226786,1307.35746538305,1300.66466355127,1263.65237170221,1294.302,1319.5722,1316.8874,1261.72735
1308835800,1286.6,1286.6,1262.87,1283.5,1291.97714157568,1306.42187850528,1300.32476922352,1263.84986054099,1292.4535,1318.959,1316.8612,1262.6505
1308922200,1283.04,1283.93,1267.24,1268.45,1289.73646142562,1304.93278523057,1299.69358567454,1263.89563307292,1289.5915,1318.0398,1316.4698,1263.47185
1309181400,1268.44,1284.91,1267.53,1280.1,1288.81870319461,1303.95895051564,1299.305593879,1264.05687055479,1287.0415,1317.3514,1316.2305,1264.3246
1309267800,1280.21,1296.8,1280.21,1296.67,1289.5664457475,1303.67310931895,1299.2534039012,1264.38137930548,1284.615,1316.8912,1316.1262,1265.19845
1309354200,1296.85,1309.21,1296.85,1307.41,1291.26583186679,1303.81965405154,1299.41492065563,1264.80952478503,1284.258,1316.9366,1316.0916,1266.13
1309440600,1307.64,1321.97,1307.64,1320.64,1294.063371689,1304.47927546128,1299.83521925651,1265.3650519016,1284.643,1317.097,1316.1075,1267.10785
1309527000,1320.64,1341.01,1318.18,1339.67,1298.40686009957,1305.85930387457,1300.62402679599,1266.104404619,1286.6185,1317.2832,1316.2585,1268.1829
1309872600,1339.59,1340.89,1334.3,1337.88,1302.16620675675,1307.11501744811,1301.36176883963,1266.81858964766,1289.204,1317.2932,1316.4285,1269.24435
1309959000,1337.56,1340.94,1330.92,1339.22,1305.69513944659,1308.37403637172,1302.1114367834,1267.53900169097,1291.918,1317.3726,1316.602,1270.2269
1310045400,1339.62,1356.48,1339.62,1353.22,1310.22131664215,1310.13270161204,1303.12348754017,1268.39154893783,1295.601,1317.4922,1316.8427,1271.2941
1310131800,1352.39,1352.39,1333.71,1343.8,1313.41928648575,1311.45298782333,1303.92896303442,1269.14188178422,1298.341,1317.255,1316.9575,1272.3417
1310391000,1343.31,1343.31,1316.42,1319.49,1313.99744967759,1311.76816477144,1304.23710238027,1269.64285808487,1300.7665,1316.4352,1316.8723,1273.315
1310477400,1319.61,1327.17,1313.33,1313.64,1313.96340685115,1311.84157007452,1304.42329837274,1270.08064059149,1302.857,1315.4358,1316.6455,1274.13985
1310563800,1314.45,1331.48,1314.45,1317.72,1314.32117762723,1312.07209673826,1304.68659939507,1270.55466406819,1304.3495,1314.5658,1316.4184,1275.01765
1310650200,1317.74,1326.88,1306.51,1308.87,1313.80201785321,1311.94652431716,1304.769439011,1270.93591119189,1306.522,1313.6108,1316.077,1275.8235
1310736600,1308.87,1317.7,1307.52,1316.14,1314.02468281957,1312.11097434393,1304.99459863455,1271.38570312033,1308.947,1312.9872,1316.084,1276.68055
1310995800,1315.94,1315.94,1295.92,1305.44,1313.20709397961,1311.84936750692,1305.00341846357,1271.7245518455,1310.644,1312.394,1316.0644,1277.50175
1311082200,1307.07,1328.14,1307.07,1326.73,1314.49498979108,1312.43292172233,1305.43364780092,1272.27186973758,1313.0625,1312.1246,1316.2707,1278.4042
1311168600,1328.66,1330.43,1323.65,1325.84,1315.57546695383,1312.95868949793,1305.83773398308,1272.8048859591,1314.5785,1311.7156,1316.3303,1279.34825
1311255000,1325.65,1347,1325.65,1343.8,1318.26351772013,1314.16815265487,1306.58946202302,1273.51130500428,1317.4115,1311.4484,1316.4961,1280.2635
1311341400,1343.8,1346.1,1336.95,1345.02,1320.81175412774,1315.37802902135,1307.35046277504,1274.22283430772,1320.4875,1311.5072,1316.883,1281.18875
1311600600,1344.32,1344.32,1331.09,1337.43,1322.39444421081,1316.24281219698,1307.94609717554,1274.85176132954,1323.9365,1311.2828,1317.1729,1282.0856
1311687000,1337.39,1338.51,1329.59,1331.94,1323.30354476216,1316.85838818926,1308.42122396414,1275.41980350536,1326.5285,1311.1662,1317.1826,1282.91955
1311773400,1331.91,1331.91,1303.49,1304.89,1321.54987383243,1316.38903963281,1308.35129873713,1275.71303929138,1326.9395,1310.6746,1317.02,1283.6174
1311859800,1304.84,1316.32,1299.16,1300.67,1319.56131441982,1315.77260670604,1308.19919381164,1275.96136725863,1326.6025,1310.1084,1316.9254,1284.2719
1311946200,1300.12,1304.16,1282.86,1292.28,1316.96309399889,1314.85132801168,1307.88396225101,1276.12374171377,1325.1845,1309.1404,1316.63,1284.8428
1312205400,1292.59,1307.38,1274.73,1286.94,1314.10375171328,1313.75676612887,1307.46923032525,1276.23136617433,1322.548,1308.0072,1316.2992,1285.40845
1312291800,1286.56,1286.56,1254.03,1254.05,1308.3843467882,1311.4153243199,1306.41142378415,1276.01065606314,1318.3565,1306.4228,1315.8886,1285.79775
1312378200,1254.25,1261.2,1234.56,1260.34,1303.80869471314,1309.412370425,1305.49911836269,1275.85472913714,1314.4125,1305.2822,1315.4492,1286.1759
1312464600,1260.23,1260.23,1199.54,1200.07,1293.92881902617,1305.1244343299,1303.41141304857,1275.1006522303,1306.755,1302.958,1314.486,1286.34675
1312551000,1200.28,1218.11,1168.09,1199.38,1284.92416959511,1300.97759376794,1301.35138506741,1274.34721290463,1299.534,1300.5362,1313.6611,1286.4528
1312810200,1198.48,1198.48,1119.28,1119.46,1269.16567725272,1293.85925675744,1297.74957546212,1272.80604660707,1289.5325,1296.4116,1312.2869,1286.1488
1312896600,1120.23,1172.88,1101.54,1172.53,1259.96227941912,1289.10124668852,1295.26997990841,1271.80827499904,1282.477,1293.2402,1311.275,1286.09605
1312983000,1171.77,1171.77,1118.01,1120.76,1246.70491947445,1282.49962917132,1291.81433674191,1270.3053070886,1272.629,1288.7514,1309.6906,1285.77175
1313069400,1121.3,1186.29,1121.3,1172.64,1239.65111761974,1278.1914084195,1289.45444888563,1269.33351298821,1265.8175,1285.9132,1308.4332,1285.70675
1313155800,1172.87,1189.04,1170.74,1178.81,1233.85672546548,1274.29409828541,1287.26346969978,1268.43278151569,1258.951,1283.2306,1307.2836,1285.68855
1313415000,1178.86,1204.49,1178.86,1204.49,1231.05989446876,1271.55668266637,1285.62439109186,1267.79653493345,1253.9035,1281.3172,1306.3531,1285.7921
1313501400,1204.22,1204.22,1180.53,1192.76,1227.41228547174,1268.46661667945,1283.78549225836,1267.04990274506,1247.205,1279.449,1305.1841,1285.8396
1313587800,1192.89,1208.47,1184.36,1193.89,1224.21968685538,1265.54204347634,1282.00538350077,1266.32194351376,1240.6075,1277.628,1303.985,1285.88715
1313674200,1189.62,1189.62,1131.03,1140.65,1216.26066905963,1260.64431628119,1279.2062669958,1265.07147641412,1230.45,1274.8498,1302.2896,1285.62255
1313760600,1140.47,1154.54,1122.05,1123.53,1207.42917676824,1255.26728427016,1276.12356863945,1263.66310351448,1219.3755,1271.5404,1300.3305,1285.2504
1314019800,1123.55,1145.49,1121.09,1123.82,1199.46639802841,1250.11248880858,1273.10765638917,1262.27162984767,1208.695,1268.5972,1298.2861,1284.7642
